,index,val_sessions,val_total_power,val_power_median
9438,2019-05-23 14:24:39+00:00,1.0,6.244168734491315,6.244168734491315
9439,2019-05-23 15:24:39+00:00,6.0,1.5748006260601144,0.1806689479271283
9440,2019-05-23 16:24:39+00:00,15.0,13.299264518022364,0.5080528653218471
9441,2019-05-23 17:24:39+00:00,18.0,19.567868440385123,0.6876331678757828
9442,2019-05-23 18:24:39+00:00,23.0,21.10032752339135,0.5162744327965922
9443,2019-05-23 19:24:39+00:00,26.0,25.768739615081948,0.6646806706657905
9444,2019-05-23 20:24:39+00:00,29.0,32.80409052960984,1.0426645519429025
9445,2019-05-23 21:24:39+00:00,31.0,38.44528732275538,0.8589919029549733
9446,2019-05-23 22:24:39+00:00,31.0,38.494612874742664,0.8589919029549733
9447,2019-05-23 23:24:39+00:00,28.0,31.30108370025476,0.7293992942080545
9448,2019-05-24 00:24:39+00:00,20.0,19.398907862073536,0.7293992942080545
9449,2019-05-24 01:24:39+00:00,19.0,17.961227762073715,0.7704577068291714
9450,2019-05-24 02:24:39+00:00,11.0,13.784118668607663,0.7704577068291714
9451,2019-05-24 03:24:39+00:00,8.0,9.63828812494399,1.0081137887787226
9452,2019-05-24 04:24:39+00:00,6.0,3.701434202172742,0.46184299242608995
9453,2019-05-24 05:24:39+00:00,4.0,1.4588854815186858,0.10199956589607051
9454,2019-05-24 06:24:39+00:00,4.0,1.4588854815186858,0.10199956589607051
9455,2019-05-24 07:24:39+00:00,3.0,1.3056572034956775,0.05077085376913253
9456,2019-05-24 08:24:39+00:00,2.0,0.05988733276740381,0.029943666383701904
9457,2019-05-24 09:24:39+00:00,1.0,0.009116478998271272,0.009116478998271272
9458,2019-05-24 10:24:39+00:00,1.0,0.009116478998271272,0.009116478998271272
9459,2019-05-24 11:24:39+00:00,1.0,0.009116478998271272,0.009116478998271272
9460,2019-05-24 12:24:39+00:00,1.0,0.009116478998271272,0.009116478998271272
9461,2019-05-24 13:24:39+00:00,2.0,3.2952752772815326,1.6476376386407663
9462,2019-05-24 14:24:39+00:00,3.0,6.45105250088918,3.1557772236076476
9463,2019-05-24 15:24:39+00:00,6.0,11.501107718158792,2.374255227140388
9464,2019-05-24 16:24:39+00:00,13.0,16.671112595201805,0.7127576934568269
9465,2019-05-24 17:24:39+00:00,20.0,29.231681400390027,1.3164064114295835
9466,2019-05-24 18:24:39+00:00,19.0,26.72218749569849,1.2375975118543823
9467,2019-05-24 19:24:39+00:00,22.0,28.77567230501896,0.9751776026556046
9468,2019-05-24 20:24:39+00:00,25.0,29.53006259626996,0.7127576934568269
9469,2019-05-24 21:24:39+00:00,25.0,28.550509321267672,0.6866933181039406
9470,2019-05-24 22:24:39+00:00,25.0,28.550509321267672,0.6866933181039406
9471,2019-05-24 23:24:39+00:00,17.0,16.778720869159336,0.7127576934568269
9472,2019-05-25 00:24:39+00:00,11.0,7.91085267887559,0.5766185946609389
9473,2019-05-25 01:24:39+00:00,7.0,3.4562285684564364,0.5080901643732934
9474,2019-05-25 02:24:39+00:00,5.0,2.472781125378584,0.5766185946609389
9475,2019-05-25 03:24:39+00:00,4.0,3.2954986809185827,0.3229283159543593
9476,2019-05-25 04:24:39+00:00,4.0,3.2954986809185827,0.3229283159543593
9477,2019-05-25 05:24:39+00:00,3.0,2.7188800862576437,0.06923803724777963
9478,2019-05-25 06:24:39+00:00,3.0,0.9622011133393348,0.06923803724777963
9479,2019-05-25 07:24:39+00:00,3.0,0.9622011133393348,0.06923803724777963
9480,2019-05-25 08:24:39+00:00,3.0,0.9622011133393348,0.06923803724777963
